"csquares","TBB_SurfSAR","OT_SurfSAR","TD_SurfSAR","Seine_SurfSAR"
"1500:246:247:1",0.497113080118002,0.080468006248983,NA,NA
"1500:246:247:2",0.710777335513082,NA,NA,NA
"1500:246:248:1",0.694037132218421,0.115164311496226,NA,NA
"1500:246:248:2",0.909671000857676,NA,NA,NA
"1500:246:249:1",0.95512305035549,NA,NA,NA
"1500:246:249:2",0.381185709000333,0.062136628688969,NA,NA
"1500:247:140:1",0.195483706313746,NA,NA,NA
"1500:247:140:2",0.396276170529292,0.038953081641929,NA,NA
"1500:247:141:1",0.165871019704937,NA,NA,NA
"1500:247:141:2",0.405683437675224,0.036100702190242,NA,NA
"1500:247:142:1",0.089293409190219,0.167868265184623,NA,NA
"1500:247:142:2",0.029700795327154,NA,NA,NA
"1500:247:143:1",0.055603046715424,NA,NA,NA
"1500:247:143:2",0.021582301844417,NA,NA,NA
"1500:247:144:1",0.046756584547487,NA,NA,0.288108805218422
"1500:247:144:2",0.037852318908534,NA,NA,0.893034809238593
"1500:247:245:1",0.115455600773671,NA,NA,2.05860480871203
"1500:247:245:2",0.298775006494093,NA,NA,1.49167595677899
"1500:247:246:1",0.267143171486646,NA,NA,NA
"1500:247:246:2",NA,NA,NA,NA
"1500:247:247:1",NA,NA,NA,NA
"1500:247:247:2",0.576846197988642,NA,NA,NA
"1500:247:248:1",1.24956414853743,NA,NA,NA
"1500:247:248:2",1.14910345989642,NA,NA,NA
"1500:247:249:1",1.38229752819749,NA,NA,NA
"1500:247:249:2",1.44563987590363,0.037452078467347,NA,NA
"7500:140:134:3",NA,0.237518721456945,0.006980383187983,NA
"7500:140:133:4",NA,0.142511232874167,0.017450957969959,NA
"7500:140:133:3",NA,NA,0.045372490721892,NA
"7500:140:132:4",NA,NA,0.460585601513357,NA
"7500:140:132:3",NA,NA,1.31119909482054,NA
"7500:140:131:4",NA,0.142511232874167,1.1937797355189,NA
"7500:140:131:3",NA,NA,1.37574683299395,NA
"7500:140:130:4",NA,0.005185326155875,0.580271384377196,NA
"7500:140:130:3",NA,0.039374556090175,0.196334911134015,NA
"1500:140:130:3",NA,0.191796491527249,NA,NA
"1500:140:130:4",NA,0.275440163910809,NA,NA
"1500:140:131:3",NA,0.333373941249459,NA,NA
"1500:140:131:4",NA,0.098496966465576,NA,NA
"1500:140:132:3",NA,0.022558285574198,NA,NA
"1500:140:132:4",NA,0.066980504622341,NA,NA
"1500:140:133:3",NA,0.01394644828007,NA,NA
"1500:140:133:4",NA,0.009836500148132,NA,NA
"1500:140:134:3",NA,0.009463436853938,NA,NA
"1500:140:134:4",NA,0.029841449665973,NA,NA
"1500:140:235:3",NA,0.16310249489729,NA,NA
"1500:140:235:4",NA,0.461894666023467,NA,NA
"1500:140:236:3",NA,0.520324509534085,NA,NA
"1500:140:236:4",NA,0.65023032956639,NA,NA
"1500:140:237:3",NA,0.317800813625974,NA,NA
"1500:140:237:4",NA,0.122687574409462,NA,NA
"1500:140:238:3",NA,0.066750615215212,NA,NA
"1500:140:238:4",NA,0.008410208497534,NA,NA
"1500:140:239:3",NA,NA,NA,NA
"1500:140:239:4",NA,0.105009568291943,NA,NA
"1500:141:130:3",NA,0.078995131704384,NA,NA
"1500:141:130:4",NA,0.093460148366283,NA,NA
"1500:141:131:3",NA,0.105009568291943,NA,NA
"1500:141:131:4",0.021098634309595,NA,NA,NA
"1500:141:132:3",NA,NA,NA,NA
"1500:141:132:4",0.04168266778237,0.097628802418486,NA,NA
"1500:141:133:3",NA,NA,NA,NA
"1500:141:133:4",0.020584033472775,NA,NA,NA
"1500:141:134:3",0.04168266778237,NA,NA,NA
"1500:141:134:4",0.061752100418327,0.097628802418486,NA,NA
"1500:141:235:3",0.087619941258871,0.140190222549425,NA,NA
"1500:141:235:4",0.082850734727921,0.286447944853991,NA,NA
"1500:141:236:3",0.06635569203649,1.09461816210305,NA,NA
"1500:141:236:4",0.024838639166906,1.1519005861401,NA,NA
"1500:141:237:3",0.145746559827484,0.177184864611079,NA,NA
"1500:141:237:4",NA,0.610372649000411,NA,NA
"1500:141:238:3",NA,0.675486835220853,NA,NA
"1500:141:238:4",0.033409311346045,0.508273013838975,NA,0.292806219147125
"1500:141:239:3",0.033874022795018,0.361189171579076,NA,0.287757836058382
"1500:141:239:4",0.033409311346045,0.151374312565229,NA,NA
"1500:142:130:3",0.033409311346045,0.307491116469838,NA,0.305720082752212
"1500:142:130:4",NA,NA,NA,0.606169129594903
"1500:142:131:3",0.022272874230697,NA,NA,NA
"1500:142:131:4",NA,0.096735391369037,NA,0.305720082752212
"1500:142:132:3",NA,0.931239174805448,NA,0.907861030764025
"1500:142:132:4",0.03515049770342,1.58319638958433,NA,NA
"1500:142:133:3",0.016539870388885,1.72076822986979,NA,NA
"1500:142:133:4",0.061250404134416,2.90866715356024,NA,NA
"1500:142:134:3",0.02761499311637,1.85602558661574,NA,NA
"1500:142:134:4",NA,2.39265507011729,NA,0.31691628842727
"1500:142:235:3",0.033318710945919,2.20046115373271,NA,NA
"1500:142:235:4",0.02875274823292,2.07814061673872,NA,NA
"1500:142:236:3",NA,1.93233380975675,NA,NA
"1500:142:236:4",0.058624651711716,2.03177509212803,NA,NA
"1500:142:237:3",0.026188128115735,1.71985456041155,NA,NA
"1500:142:237:4",0.036222316151659,2.33495771423226,NA,NA
"1500:142:238:3",0.058073322698753,2.22521988504728,NA,NA
"1500:142:238:4",NA,2.60920576074814,NA,NA
"1500:142:239:3",0.026647568959871,1.59676831047844,NA,0.299100720133367
"1500:142:239:4",0.329922768541095,2.34829022411601,NA,NA
"1500:143:130:3",0.739381213406552,2.82610323064092,NA,NA
"1500:143:130:4",0.666958532165787,2.63311684164452,NA,NA
"1500:143:131:3",0.583081581355741,2.12412231633223,NA,NA
"1500:143:131:4",0.868874733131546,2.18596596232409,NA,NA
"1500:143:132:3",0.994731580299646,1.54516923431767,NA,NA
"1500:143:132:4",0.422803432733524,2.13198156370724,NA,NA
"1500:143:133:3",0.339232698416043,2.24140797410586,NA,NA
"1500:143:133:4",0.2754238711646,0.461856259260262,NA,NA
"1500:143:134:3",0.351472245763814,0.654259461644367,NA,NA
"1500:143:134:4",0.151063335001585,0.406107682510005,NA,NA
"1500:143:235:3",0.168391833882198,0.199413459103704,NA,NA
"1500:143:235:4",0.19627073102629,0.746494760962135,NA,NA
"1500:143:236:3",0.544169007784873,0.285116860861372,NA,NA
"1500:143:236:4",0.442734350656167,NA,NA,NA
"1500:143:237:3",0.539403238096224,NA,NA,NA
"1500:143:237:4",0.497213794762389,0.371630187300552,NA,NA
"1500:143:238:3",0.04809577685346,0.907919318426347,NA,NA
"1500:143:238:4",0.298573427952979,0.282526032630718,NA,NA
"1500:143:239:3",0.381801614995976,0.785474371267969,NA,NA
"1500:143:239:4",0.358284996985924,1.14219267023189,NA,NA
"1500:144:130:3",0.287115330583201,0.438138364665989,NA,NA
"1500:144:130:4",0.121181973511582,1.16728821298954,NA,NA
"1500:144:131:3",0.077748471590344,0.631198787689107,NA,NA
"1500:144:131:4",0.048733076353511,0.455422461553645,NA,NA
"1500:144:132:3",0.023551416756038,1.41278148968062,NA,NA
"1500:144:132:4",0.004947919743958,3.13756337139743,NA,NA
"1500:144:133:3",0.080189266535144,5.25013999629769,NA,NA
"1500:144:133:4",0.041173234855166,5.26942522421198,NA,NA
"1500:144:134:3",0.083189094035279,2.16377227855954,NA,NA
"1500:144:134:4",0.153198333846463,3.64565704590476,NA,NA
"1500:144:235:3",0.167760009712808,2.26353414678554,NA,NA
"1500:144:235:4",0.177438106464549,1.62242125619516,NA,NA
"1500:144:236:3",0.20955897181788,1.60003878720008,NA,NA
"1500:144:236:4",0.200154138926331,1.03132466427308,NA,NA
"1500:144:237:3",0.174171906171048,0.345244249708289,NA,NA
"1500:144:237:4",0.145043471840253,0.139095084936984,NA,NA
"1500:144:238:3",0.176583332932909,0.393036041670719,NA,NA
"1500:144:238:4",0.122119184593125,0.030017370957776,NA,NA
"1500:144:239:3",0.230641434923765,0.081274830655775,NA,NA
"1500:144:239:4",0.157660048743992,0.298448465135708,NA,NA
"1500:245:130:3",0.115818992571065,0.684262401005916,NA,NA
"1500:245:130:4",0.442673455378689,1.70022065132133,NA,NA
"1500:245:131:3",0.479796417607593,2.43973787119983,NA,NA
"1500:245:131:4",0.321227684627575,1.05247605500867,NA,NA
"1500:245:132:3",0.427467649652112,1.32557885263862,NA,NA
"1500:245:132:4",0.526616734599356,0.313662847909417,NA,NA
"1500:245:133:3",0.664855088908603,0.021126595395502,NA,NA
"1500:245:133:4",0.757167502667899,0.308938498978474,NA,NA
"1500:245:134:3",0.80942677583635,0.426610903264286,NA,NA
"1500:245:134:4",0.392760486964795,1.11530762746592,NA,NA
"1500:245:235:3",0.607058132183597,0.595178344796038,NA,NA
"1500:245:235:4",0.766357551128025,0.344935964082643,NA,NA
"1500:245:236:3",0.853908970684595,0.842047712183027,NA,NA
"1500:245:236:4",1.16379040667657,1.1421392733461,NA,NA
"1500:245:237:3",1.19819733868373,1.31139663497948,NA,NA
"1500:245:237:4",1.24627261720658,1.40423865666846,NA,NA
"1500:245:238:3",0.728117464592885,0.999176516932828,NA,NA
"1500:245:238:4",0.355943063106496,0.258092702604028,NA,NA
"1500:245:239:3",0.06831413781148,0.047113437440695,NA,NA
"1500:245:239:4",NA,NA,NA,NA
"1500:246:130:3",0.122946369890715,0.069790000711657,NA,NA
"1500:246:130:4",2.36771061765914,1.08439198442756,NA,NA
"1500:246:131:3",1.34028716925725,1.00638849563984,NA,NA
"1500:246:131:4",1.30618230091014,0.038799301421749,NA,NA
"1500:246:132:3",1.80591578523387,0.081702809728107,NA,NA
"1500:246:132:4",1.66171198945611,0.147468220123176,NA,NA
"1500:246:133:3",2.25051070515053,0.061103598164282,NA,NA
"1500:246:133:4",1.91404627300271,NA,NA,NA
"1500:246:134:3",1.73095941634514,NA,NA,NA
"1500:246:134:4",1.37858427028983,0.18649444599207,NA,NA
"1500:246:235:3",1.52873269272488,NA,NA,NA
"1500:246:235:4",0.96830440015602,0.077389140253414,NA,NA
"1500:246:236:3",0.553607099084404,NA,NA,NA
"1500:246:236:4",0.777546318844005,NA,NA,NA
"1500:246:237:3",0.849191045255414,NA,NA,NA
"1500:246:237:4",0.837794352313496,0.044161858021402,NA,NA
"1500:246:238:3",0.6779311136675,0.117324500731685,NA,NA
"1500:246:238:4",0.79308324897563,0.061791294185033,NA,NA
"1500:246:239:3",0.585697972094143,0.041194196123355,NA,NA
"1500:246:239:4",0.510345512488829,0.065016217538735,NA,NA
"1500:247:130:3",0.316359871779264,0.136542364273707,NA,NA
"1500:247:130:4",0.390503721810738,0.076180554674797,NA,NA
"1500:247:131:3",0.577026838932544,0.031858352660235,NA,NA
"1500:247:131:4",0.416475728561777,0.299608040159976,NA,NA
"1500:247:132:3",0.562726035922621,0.187572292850669,NA,NA
"1500:247:132:4",0.242445103145818,0.307716074171138,NA,NA
"1500:247:133:3",0.100248398685181,NA,NA,NA
"1500:247:133:4",0.057085846208067,NA,NA,NA
"1500:247:134:3",0.013659700505925,NA,NA,1.38325696631573
"1500:247:134:4",0.145795799575368,0.081992015514051,NA,0.363483582389535
"1500:247:235:3",0.358291741871947,NA,NA,2.40507322874717
"1500:247:235:4",0.529631561380992,NA,NA,0.868321891263889
"1500:247:236:3",0.242728599945471,NA,NA,NA
"1500:247:236:4",0.007775891659864,NA,NA,NA
"1500:247:237:3",0.133799300252517,NA,NA,NA
"1500:247:237:4",1.30030897794892,NA,NA,NA
"1500:247:238:3",3.44908736765237,0.035206075288061,NA,NA
"1500:247:238:4",3.2099877974227,NA,NA,NA
"1500:247:239:3",2.93825524339879,NA,NA,NA
"1500:247:239:4",2.59048560273843,0.035206075288061,NA,NA
"7500:140:133:2",NA,0.117626498402245,0.010632140568888,NA
"7500:140:133:1",NA,NA,0.188967416395133,NA
"7500:140:132:2",NA,NA,0.041831372730053,NA
"7500:140:132:1",NA,0.047445982548805,0.48769861186006,NA
"7500:140:131:2",NA,NA,1.36950166931349,NA
"7500:140:131:1",NA,0.071168973823207,1.4891630714235,NA
"7500:140:130:2",NA,NA,1.23869838512735,NA
"7500:140:130:1",NA,NA,1.00055022418289,NA
"1500:140:130:1",NA,0.017303738742178,0.200681860734656,NA
"1500:140:130:2",NA,0.11970277058076,0.031373529547539,NA
"1500:140:131:1",0,0.213984540358837,0.044191649837217,NA
"1500:140:131:2",NA,0.469137028695262,NA,NA
"1500:140:132:1",NA,0.183480133250097,NA,NA
"1500:140:132:2",NA,0.010854163392821,NA,NA
"1500:140:133:1",NA,0.038029232265441,NA,NA
"1500:140:133:2",NA,0.035903389117589,NA,NA
"1500:140:134:1",NA,0.107794391872059,NA,NA
"1500:140:134:2",NA,0.325484369435002,NA,NA
"1500:140:235:1",NA,0.287054361882018,NA,NA
"1500:140:235:2",NA,0.32978862105709,NA,NA
"1500:140:236:1",NA,0.447661867605138,NA,NA
"1500:140:236:2",NA,0.447781853130506,NA,NA
"1500:140:237:1",NA,0.176862979741857,NA,NA
"1500:140:237:2",NA,0.054108142655027,NA,NA
"1500:140:238:1",NA,0.087629406880732,NA,NA
"1500:140:238:2",NA,0.155465306827535,NA,NA
"1500:140:239:1",NA,0.067614239220219,NA,NA
"1500:140:239:2",NA,0.052629920544835,NA,NA
"1500:141:130:1",NA,0.016537889944957,NA,NA
"1500:141:130:2",NA,NA,NA,NA
"1500:141:131:1",NA,NA,NA,NA
"1500:141:131:2",NA,0.097510091570778,NA,NA
"1500:141:132:1",NA,0.140019759532908,NA,NA
"1500:141:132:2",0.021072979618537,0.077898034481927,NA,NA
"1500:141:133:1",0.02055900450589,0.079128400145319,NA,NA
"1500:141:133:2",NA,NA,NA,NA
"1500:141:134:1",0.082749993136208,0.163267761601675,NA,NA
"1500:141:134:2",0.066199994508966,NA,NA,NA
"1500:141:235:1",0.21075035518988,0.065551176793502,NA,NA
"1500:141:235:2",0.04111800901178,NA,NA,NA
"1500:141:236:1",0.060415309008085,0.140019759532908,NA,NA
"1500:141:236:2",NA,NA,NA,NA
"1500:141:237:1",0.028766067790047,0.104881882869604,NA,NA
"1500:141:237:2",NA,0.170470368093066,NA,NA
"1500:141:238:1",NA,NA,NA,NA
"1500:141:238:2",NA,NA,NA,NA
"1500:141:239:1",NA,NA,NA,NA
"1500:141:239:2",NA,0.247302066730322,NA,NA
"1500:142:130:1",0.033368687600051,0.065503570750039,NA,NA
"1500:142:130:2",0.163138006608181,0.055785044048347,NA,NA
"1500:142:131:1",0.127732321996062,NA,NA,NA
"1500:142:131:2",0.197682937334274,0.203281008883281,NA,0.292450184107998
"1500:142:132:1",0.044690939083449,0.123684120920736,NA,0.539887636268197
"1500:142:132:2",0.104338445780159,0.355741765545742,NA,2.05486840190955
"1500:142:133:1",0.002845069585758,0.362040969697327,NA,1.21104000198665
"1500:142:133:2",0.060859612283184,1.84341136483308,NA,0.622510842708311
"1500:142:134:1",0.158302493603303,0.777944439681699,NA,0.316530936970328
"1500:142:134:2",0.032799155080324,1.93395137901915,NA,NA
"1500:142:235:1",0.019273052032552,4.17760858147348,NA,NA
"1500:142:235:2",NA,1.63749449090215,NA,NA
"1500:142:236:1",NA,1.57200683853447,NA,NA
"1500:142:236:2",NA,2.39728146549246,NA,NA
"1500:142:237:1",NA,1.56025930729707,NA,NA
"1500:142:237:2",0.004240071447161,0.857949601755468,NA,0.284246646015812
"1500:142:238:1",0.099023187789041,1.5576568391188,NA,NA
"1500:142:238:2",0.005965468486266,0.596114679282127,NA,NA
"1500:142:239:1",0.056304844866526,0.822495794384963,NA,0.146919851485301
"1500:142:239:2",0.493233987040335,1.70499910678764,NA,NA
"1500:143:130:1",0.202419490020793,1.34053591609521,NA,NA
"1500:143:130:2",0.173029178247798,1.38942694934378,NA,NA
"1500:143:131:1",0.198511687483573,2.00837985386921,NA,NA
"1500:143:131:2",0.080763265660217,0.722911774289419,NA,0.075821484985048
"1500:143:132:1",0.147009395255643,0.911798512625995,NA,NA
"1500:143:132:2",0.296975443258047,0.935417634408812,NA,0.606684295859795
"1500:143:133:1",0.087462945652485,0.424549502895285,NA,0.292450184107998
"1500:143:133:2",0.083975440998975,0.081420761798168,NA,NA
"1500:143:134:1",0.052771451993892,0.105788972400813,NA,NA
"1500:143:134:2",0.045197268068263,0.358511396174239,NA,NA
"1500:143:235:1",NA,NA,NA,NA
"1500:143:235:2",NA,0.250406590254649,NA,NA
"1500:143:236:1",0.303279304359977,0.119644300691969,NA,NA
"1500:143:236:2",1.06744172396394,NA,NA,NA
"1500:143:237:1",1.01791421378123,0.488085304997613,NA,NA
"1500:143:237:2",0.800948027142921,0.362368698428925,NA,NA
"1500:143:238:1",0.432629478587562,0.48099320209019,NA,NA
"1500:143:238:2",0.542259272060371,0.209957387643254,NA,NA
"1500:143:239:1",0.369305608812148,0.673613657661611,NA,NA
"1500:143:239:2",0.330185591331667,0.640595079184333,NA,NA
"1500:144:130:1",0.312204970878831,0.578523158715271,NA,NA
"1500:144:130:2",0.319702625867894,0.596608138065985,NA,NA
"1500:144:131:1",0.222183478779855,0.955933637841588,NA,NA
"1500:144:131:2",0.044575909096134,0.7388065184149,NA,NA
"1500:144:132:1",0.011774771176753,3.37082390822584,NA,NA
"1500:144:132:2",0.009758186439454,4.68246536352908,NA,NA
"1500:144:133:1",0.055065862950148,5.06864645451091,NA,NA
"1500:144:133:2",0.076969564925565,5.19990187132721,NA,NA
"1500:144:134:1",0.012092580178202,3.76441614094555,NA,NA
"1500:144:134:2",0.040502225127536,2.92244166130869,NA,NA
"1500:144:235:1",0.036196627245897,2.60735253360149,NA,NA
"1500:144:235:2",0.034875046535094,1.77008084028498,NA,NA
"1500:144:236:1",0.09914010450838,2.44995652424174,NA,NA
"1500:144:236:2",0.260375573780162,1.11348209173157,NA,NA
"1500:144:237:1",0.334828737678256,0.642582014885157,NA,NA
"1500:144:237:2",0.375585471951649,0.689728075498172,NA,NA
"1500:144:238:1",0.156817416674671,0.126171124016744,NA,NA
"1500:144:238:2",0.053013468903248,NA,NA,NA
"1500:144:239:1",0.183254503935311,0.110770487213017,NA,NA
"1500:144:239:2",0.161590734962214,0.585432794942637,NA,NA
"1500:245:130:1",0.529045854128752,0.592374013258065,NA,NA
"1500:245:130:2",0.421248615884694,2.33466036706991,NA,NA
"1500:245:131:1",0.517469922075622,3.2917550928554,NA,NA
"1500:245:131:2",0.407446093216198,4.6332575123101,NA,NA
"1500:245:132:1",0.722557523278092,4.38199593132435,NA,NA
"1500:245:132:2",0.627322002578289,2.83258059812776,NA,NA
"1500:245:133:1",0.634287438813992,1.13873985202401,NA,NA
"1500:245:133:2",1.01368669551585,0.777668823296499,NA,NA
"1500:245:134:1",0.673067146974328,0.848812762134793,NA,NA
"1500:245:134:2",0.769677957820021,0.707244535083434,NA,NA
"1500:245:235:1",0.812773624779887,1.4095769203963,NA,NA
"1500:245:235:2",1.00772732229553,0.748459357019843,NA,NA
"1500:245:236:1",1.17199435332917,0.447750092613294,NA,NA
"1500:245:236:2",0.718125274784495,0.714843647658529,NA,NA
"1500:245:237:1",1.06286739035798,0.226313596384964,NA,NA
"1500:245:237:2",0.993932328877002,0.373484937976192,NA,NA
"1500:245:238:1",0.288001259040643,NA,NA,NA
"1500:245:238:2",0.063740361488018,NA,NA,NA
"1500:245:239:1",NA,NA,NA,NA
"1500:245:239:2",NA,NA,NA,NA
"1500:246:130:1",0.177770960890727,NA,NA,NA
"1500:246:130:2",2.47263157549498,1.09543417882247,NA,NA
"1500:246:131:1",1.72686582045008,0.783572720442953,NA,NA
"1500:246:131:2",1.79023962096433,0.061811199427233,NA,NA
"1500:246:132:1",1.5720022105291,0.043411049282751,NA,NA
"1500:246:132:2",1.43714040079072,0.075398138227936,NA,NA
"1500:246:133:1",1.6445027253256,0.077682930295449,NA,NA
"1500:246:133:2",2.01782973920345,0.029702296877672,NA,NA
"1500:246:134:1",1.44372358475489,NA,NA,NA
"1500:246:134:2",1.04436993675003,NA,NA,NA
"1500:246:235:1",1.15116554270567,NA,NA,NA
"1500:246:235:2",1.33642717175854,NA,NA,NA
"1500:246:236:1",0.950525999376903,NA,NA,NA
"1500:246:236:2",0.445923591301137,NA,NA,NA
"1500:246:237:1",0.740537000877346,NA,NA,NA
"1500:246:237:2",0.829795528352612,0.11718184108009,NA,0.540414539186594
"1500:246:238:1",0.85812934775905,0.152628794611257,NA,0.287884380688185
"1500:246:238:2",0.925276177475176,0.077716645456317,NA,NA
"1500:246:239:1",0.65814750446794,0.07141261967382,NA,NA
"1500:246:239:2",0.643423727926658,0.032000971658484,NA,NA
"1500:247:130:1",0.600080041105778,0.225994132035592,NA,NA
"1500:247:130:2",0.455020293940437,0.349640482668712,NA,NA
"1500:247:131:1",0.877653307901532,0.283152363339605,NA,NA
"1500:247:131:2",0.772345188464701,0.513070684726493,NA,NA
"1500:247:132:1",1.26109389225127,0.26222929956425,NA,NA
"1500:247:132:2",0.682946022246693,0.123330693398381,NA,NA
"1500:247:133:1",0.406361774938713,0.682121995323406,NA,NA
"1500:247:133:2",0.405840411190459,0.206800414469589,NA,NA
"1500:247:134:1",0.294408706960395,0.062497428322857,NA,NA
"1500:247:134:2",0.207644377242033,NA,NA,NA
"1500:247:235:1",0.499823161111501,NA,NA,0.574815879108825
"1500:247:235:2",0.696434279488251,NA,NA,0.287407939554413
"1500:247:236:1",0.68657601704002,NA,NA,NA
"1500:247:236:2",0.516711499575944,NA,NA,NA
"1500:247:237:1",0.609389750487944,NA,NA,NA
"1500:247:237:2",1.1110196323934,0.032965562609452,NA,NA
"1500:247:238:1",1.25287027943488,NA,NA,NA
"1500:247:238:2",0.936413432240586,NA,NA,NA
"1500:247:239:1",0.51176028107011,NA,NA,NA
"1500:247:239:2",1.10556507496,NA,NA,NA
"7500:140:123:4",NA,NA,NA,NA
"7500:140:123:3",NA,0.150626080908346,0.066152619529135,NA
"7500:140:122:4",NA,0.087295489386903,0.06545627616567,NA
"7500:140:122:3",NA,0.234411873714122,0.010445150451969,NA
"7500:140:121:4",NA,0.330097560612753,0.06998250802819,NA
"7500:140:121:3",NA,0.340859325897485,0.400530070823267,NA
"7500:140:120:4",NA,0.294070703010297,0.931673578525183,NA
"7500:140:120:3",NA,0.105604059280334,0.560152524670081,NA
"1500:140:120:3",NA,NA,0.179615967744325,NA
"1500:140:120:4",NA,0.053999740775628,0.052312795180276,NA
"1500:140:121:3",NA,0.171068347335444,0.097052856282875,NA
"1500:140:121:4",NA,0.346440475943664,0.063434946124502,NA
"1500:140:122:3",NA,0.360403970781138,0.014681239246378,NA
"1500:140:122:4",NA,0.181217917536453,NA,NA
"1500:140:123:3",NA,0.031930763262583,NA,NA
"1500:140:123:4",NA,NA,NA,NA
"1500:140:124:3",NA,0.245165026096372,NA,NA
"1500:140:124:4",NA,0.216575374867783,NA,NA
"1500:140:225:3",NA,0.40421055536411,NA,NA
"1500:140:225:4",NA,0.321411512212039,NA,NA
"1500:140:226:3",NA,0.323652834278958,NA,NA
"1500:140:226:4",NA,0.026309426739609,NA,NA
"1500:140:227:3",NA,0.272913773877862,NA,NA
"1500:140:227:4",NA,0.388751292448443,NA,NA
"1500:140:228:3",NA,0.373118769050977,NA,NA
"1500:140:228:4",NA,0.325383149506497,NA,NA
"1500:140:229:3",NA,0.163515345165374,NA,NA
"1500:140:229:4",NA,0.101065782441303,NA,NA
"1500:141:120:3",NA,0.012328689178686,NA,NA
"1500:141:120:4",NA,0.029455183826715,NA,NA
"1500:141:121:3",NA,0.119721827800732,NA,NA
"1500:141:121:4",NA,0.069836391509522,NA,NA
"1500:141:122:3",NA,NA,NA,NA
"1500:141:122:4",NA,NA,NA,NA
"1500:141:123:3",NA,NA,NA,NA
"1500:141:123:4",NA,0.120037759532617,NA,NA
"1500:141:124:3",NA,NA,NA,NA
"1500:141:124:4",0.028599495219688,NA,NA,NA
"1500:141:225:3",0.116068728653886,0.08115978595098,NA,NA
"1500:141:225:4",0.102670259755759,NA,NA,NA
"1500:141:226:3",0.170531941262715,NA,NA,NA
"1500:141:226:4",0.041581455201082,NA,NA,NA
"1500:141:227:3",0.041581455201082,NA,NA,NA
"1500:141:227:4",NA,NA,NA,NA
"1500:141:228:3",NA,NA,NA,NA
"1500:141:228:4",NA,0.104754587264283,NA,NA
"1500:141:229:3",NA,0.205958348748537,NA,NA
"1500:141:229:4",NA,NA,NA,NA
"1500:142:120:3",NA,NA,NA,NA
"1500:142:120:4",0.14112404553854,NA,NA,NA
"1500:142:121:3",0.28923775270113,NA,NA,NA
"1500:142:121:4",0.154002208198051,NA,NA,NA
"1500:142:122:3",0.213120805899442,NA,NA,NA
"1500:142:122:4",0.354853756886726,NA,NA,NA
"1500:142:123:3",0.246869704147999,0.152275714367491,NA,0.300339423872963
"1500:142:123:4",0.363636457869879,0.662990513793671,NA,NA
"1500:142:124:3",0.319967578466713,0.540209760179157,NA,NA
"1500:142:124:4",0.334948664703296,0.159684157362677,NA,NA
"1500:142:225:3",0.246389233357926,1.13096067690503,NA,NA
"1500:142:225:4",0.212269844322174,0.567683943859824,NA,NA
"1500:142:226:3",0.160464342011604,1.18840112650452,NA,NA
"1500:142:226:4",0.020534051951152,0.948185128505112,NA,NA
"1500:142:227:3",0.045099204000276,1.71546117374563,NA,0.28888238538633
"1500:142:227:4",0.090290073049334,2.02900150716898,NA,NA
"1500:142:228:3",0.727917707827816,1.45061585383693,NA,0.300339423872963
"1500:142:228:4",0.25502744321701,1.30704166350305,NA,2.77347206967867
"1500:142:229:3",0.088525520860299,1.49304194113632,NA,1.23035226437756
"1500:142:229:4",0.128031978934849,1.13119157408569,NA,2.83556221799702
"1500:143:120:3",0.080665242927324,0.770739693804756,NA,5.33779115638815
"1500:143:120:4",0.100398543008566,0.409938168124535,NA,2.3510856530526
"1500:143:121:3",0.061598912780865,0.113706979661777,NA,1.27836777435454
"1500:143:121:4",0.194329903415825,NA,NA,0.285308179936276
"1500:143:122:3",0.264581996801621,0.141961894088646,NA,0.877049679289869
"1500:143:122:4",0.365997149888116,NA,NA,1.34923842753446
"1500:143:123:3",0.274925049541139,0.098527957791444,NA,0.055740283818901
"1500:143:123:4",0.204789587340995,0.626614625784992,NA,NA
"1500:143:124:3",0.058023975878404,0.396001552044235,NA,NA
"1500:143:124:4",0.086113834397864,0.108203286626438,NA,NA
"1500:143:225:3",NA,NA,NA,NA
"1500:143:225:4",0.058023975878404,0.154984795432287,NA,NA
"1500:143:226:3",NA,0.183286586313658,NA,NA
"1500:143:226:4",0.132590936956808,0.19301335179945,NA,NA
"1500:143:227:3",0.30273611342544,0.027604143104667,NA,NA
"1500:143:227:4",0.359863365543451,0.363534240995524,NA,NA
"1500:143:228:3",0.261314894502583,0.917224561318499,NA,NA
"1500:143:228:4",0.324398615834023,0.88426379179964,NA,NA
"1500:143:229:3",0.263888038557017,0.390159053124989,NA,NA
"1500:143:229:4",0.294873846474642,1.2743097009845,NA,NA
"1500:144:120:3",0.245700663735299,0.403489972554498,NA,NA
"1500:144:120:4",0.024764504197268,0.517218332605771,NA,NA
"1500:144:121:3",0.088858569445524,0.900579884436962,NA,NA
"1500:144:121:4",0.079306583521423,0.986536668429066,NA,NA
"1500:144:122:3",0.094500724585442,2.82105571844977,NA,NA
"1500:144:122:4",0.034322250592099,5.05066904902416,NA,NA
"1500:144:123:3",0.056981491780431,5.38573086266855,NA,NA
"1500:144:123:4",0.09087293550001,3.4596264734646,NA,NA
"1500:144:124:3",0.020430911307169,2.15191589008979,NA,NA
"1500:144:124:4",0.020159175346548,2.05025306657241,NA,NA
"1500:144:225:3",0.029112181745995,3.49658039113386,NA,NA
"1500:144:225:4",0.078573576490307,3.25284430205892,NA,NA
