ID,Longitude,Latitude,M2 bedstress
960,7.31,48.29,1000000
961,7.43,48.29,1000000
962,7.56,48.29,1000000
963,7.68,48.29,1000000
964,7.81,48.29,1000000
965,7.93,48.29,1000000
966,8.06,48.29,1000000
967,8.18,48.29,1000000
968,8.31,48.29,1000000
969,8.43,48.29,1000000
970,8.56,48.29,1000000
971,8.68,48.29,1000000
972,8.81,48.29,1000000
973,8.93,48.29,1000000
974,9.06,48.29,1000000
975,9.18,48.29,1000000
976,9.31,48.29,1000000
977,9.43,48.29,1000000
978,9.56,48.29,1000000
979,9.68,48.29,1000000
980,9.81,48.29,1000000
981,9.93,48.29,1000000
982,10.06,48.29,1000000
983,10.18,48.29,1000000
984,10.31,48.29,1000000
985,10.43,48.29,1000000
986,10.56,48.29,1000000
987,10.68,48.29,1000000
988,10.81,48.29,1000000
989,10.93,48.29,1000000
990,11.06,48.29,1000000
991,11.18,48.29,1000000
992,11.31,48.29,1000000
993,11.43,48.29,1000000
994,11.56,48.29,1000000
995,11.68,48.29,1000000
996,11.81,48.29,1000000
997,11.93,48.29,1000000
998,12.06,48.29,1000000
999,12.18,48.29,1000000
1000,12.31,48.29,1000000
1001,12.43,48.29,1000000
1002,12.56,48.29,1000000
1003,12.68,48.29,1000000
1004,12.81,48.29,1000000
1005,12.93,48.29,1000000
1006,-12.06,48.37,1000000
1007,-11.93,48.37,1000000
1008,-11.81,48.37,0.59
1009,-11.68,48.37,0.33
1010,-11.56,48.37,0.09
1011,-11.43,48.37,0.03
1012,-11.31,48.37,0.02
1013,-11.18,48.37,0.01
1014,-11.06,48.37,6.28E-03
1015,-10.93,48.37,3.31E-03
1016,-10.81,48.37,2.66E-03
1017,-10.68,48.37,4.88E-03
1018,-10.56,48.37,8.80E-03
1019,-10.43,48.37,0.01
1020,-10.31,48.37,0.01
1021,-10.18,48.37,0.01
1022,-10.06,48.37,0.02
1023,-9.93,48.37,0.03
1024,-9.81,48.37,0.06
1025,-9.68,48.37,0.12
1026,-9.56,48.37,0.1
1027,-9.43,48.37,0.05
1028,-9.31,48.37,0.14
1029,-9.18,48.37,0.35
1030,-9.06,48.37,0.65
1031,-8.93,48.37,0.94
1032,-8.81,48.37,0.84
1033,-8.68,48.37,0.7
1034,-8.56,48.37,0.62
1035,-8.43,48.37,0.61
1036,-8.31,48.37,0.66
1037,-8.18,48.37,0.74
1038,-8.06,48.37,0.8
1039,-7.93,48.37,0.92
1040,-7.81,48.37,1.07
1041,-7.68,48.37,1.21
1042,-7.56,48.37,1.3
1043,-7.43,48.37,1.39
1044,-7.31,48.37,1.37
1045,-7.18,48.37,1.28
1046,-7.06,48.37,1.21
1047,-6.93,48.37,1.13
1048,-6.81,48.37,1.03
1049,-6.68,48.37,0.94
1050,-6.56,48.37,0.93
1051,-6.43,48.37,0.96
1052,-6.31,48.37,0.95
1053,-6.18,48.37,0.9
1054,-6.06,48.37,0.87
1055,-5.93,48.37,0.88
1056,-5.81,48.37,0.91
1057,-5.68,48.37,0.94
1058,-5.56,48.37,0.96
1059,-5.43,48.37,0.99
1060,-5.31,48.37,1.09
1061,-5.18,48.37,1.14
1062,-5.06,48.37,1.5
1063,-4.93,48.37,2.08
1064,-4.81,48.37,1.54
1065,-4.68,48.37,1000000
1066,-4.56,48.37,1000000
1067,-4.43,48.37,1000000
1068,-4.31,48.37,1000000
1069,-4.18,48.37,1000000
1070,-4.06,48.37,1000000
1071,-3.93,48.37,1000000
1072,-3.81,48.37,1000000
1073,-3.68,48.37,1000000
1074,-3.56,48.37,1000000
1075,-3.43,48.37,1000000
1076,-3.31,48.37,1000000
1077,-3.18,48.37,1000000
1078,-3.06,48.37,1000000
1079,-2.93,48.37,1000000
1080,-2.81,48.37,1000000
1081,-2.68,48.37,1000000
1082,-2.56,48.37,1000000
1083,-2.43,48.37,1000000
1084,-2.31,48.37,1000000
1085,-2.18,48.37,1000000
1086,-2.06,48.37,1000000
1087,-1.93,48.37,1000000
1088,-1.81,48.37,1000000
1089,-1.68,48.37,1000000
1090,-1.56,48.37,1000000
1091,-1.43,48.37,1000000
1092,-1.31,48.37,1000000
1093,-1.18,48.37,1000000
1094,-1.06,48.37,1000000
1095,-0.93,48.37,1000000
1096,-0.81,48.37,1000000
1097,-0.68,48.37,1000000
1098,-0.56,48.37,1000000
1099,-0.43,48.37,1000000
1100,-0.31,48.37,1000000
1101,-0.18,48.37,1000000
1102,-0.06,48.37,1000000
1103,0.06,48.37,1000000
1104,0.18,48.37,1000000
1105,0.31,48.37,1000000
1106,0.43,48.37,1000000
1107,0.56,48.37,1000000
1108,0.68,48.37,1000000
1109,0.81,48.37,1000000
1110,0.93,48.37,1000000
1111,1.06,48.37,1000000
1112,1.18,48.37,1000000
1113,1.31,48.37,1000000
1114,1.43,48.37,1000000
1115,1.56,48.37,1000000
1116,1.68,48.37,1000000
1117,1.81,48.37,1000000
1118,1.93,48.37,1000000
1119,2.06,48.37,1000000
1120,2.18,48.37,1000000
1121,2.31,48.37,1000000
1122,2.43,48.37,1000000
1123,2.56,48.37,1000000
1124,2.68,48.37,1000000
1125,2.81,48.37,1000000
1126,2.93,48.37,1000000
1127,3.06,48.37,1000000
1128,3.18,48.37,1000000
1129,3.31,48.37,1000000
1130,3.43,48.37,1000000
1131,3.56,48.37,1000000
1132,3.68,48.37,1000000
1133,3.81,48.37,1000000
1134,3.93,48.37,1000000
1135,4.06,48.37,1000000
1136,4.18,48.37,1000000
1137,4.31,48.37,1000000
1138,4.43,48.37,1000000
1139,4.56,48.37,1000000
1140,4.68,48.37,1000000
1141,4.81,48.37,1000000
1142,4.93,48.37,1000000
1143,5.06,48.37,1000000
1144,5.18,48.37,1000000
1145,5.31,48.37,1000000
1146,5.43,48.37,1000000
1147,5.56,48.37,1000000
1148,5.68,48.37,1000000
1149,5.81,48.37,1000000
1150,5.93,48.37,1000000
1151,6.06,48.37,1000000
1152,6.18,48.37,1000000
1153,6.31,48.37,1000000
1154,6.43,48.37,1000000
1155,6.56,48.37,1000000
1156,6.68,48.37,1000000
1157,6.81,48.37,1000000
1158,6.93,48.37,1000000
1159,7.06,48.37,1000000
1160,7.18,48.37,1000000
1161,7.31,48.37,1000000
1162,7.43,48.37,1000000
1163,7.56,48.37,1000000
1164,7.68,48.37,1000000
1165,7.81,48.37,1000000
1166,7.93,48.37,1000000
1167,8.06,48.37,1000000
1168,8.18,48.37,1000000
1169,8.31,48.37,1000000
1170,8.43,48.37,1000000
1171,8.56,48.37,1000000
1172,8.68,48.37,1000000
1173,8.81,48.37,1000000
1174,8.93,48.37,1000000
1175,9.06,48.37,1000000
1176,9.18,48.37,1000000
1177,9.31,48.37,1000000
1178,9.43,48.37,1000000
1179,9.56,48.37,1000000
1180,9.68,48.37,1000000
1181,9.81,48.37,1000000
1182,9.93,48.37,1000000
1183,10.06,48.37,1000000
1184,10.18,48.37,1000000
1185,10.31,48.37,1000000
1186,10.43,48.37,1000000
1187,10.56,48.37,1000000
1188,10.68,48.37,1000000
1189,10.81,48.37,1000000
1190,10.93,48.37,1000000
1191,11.06,48.37,1000000
1192,11.18,48.37,1000000
1193,11.31,48.37,1000000
1194,11.43,48.37,1000000
1195,11.56,48.37,1000000
1196,11.68,48.37,1000000
1197,11.81,48.37,1000000
1198,11.93,48.37,1000000
1199,12.06,48.37,1000000
1200,12.18,48.37,1000000
1201,12.31,48.37,1000000
1202,12.43,48.37,1000000
1203,12.56,48.37,1000000
1204,12.68,48.37,1000000
1205,12.81,48.37,1000000
1206,12.93,48.37,1000000
1207,-12.06,48.45,1000000
1208,-11.93,48.45,1000000
1209,-11.81,48.45,0.62
1210,-11.68,48.45,0.35
1211,-11.56,48.45,0.08
1212,-11.43,48.45,0.02
1213,-11.31,48.45,0.01
1214,-11.18,48.45,9.58E-03
1215,-11.06,48.45,5.37E-03
1216,-10.93,48.45,3.25E-03
1217,-10.81,48.45,2.44E-03
1218,-10.68,48.45,3.65E-03
1219,-10.56,48.45,6.02E-03
1220,-10.43,48.45,8.02E-03
1221,-10.31,48.45,9.14E-03
1222,-10.18,48.45,0.01
1223,-10.06,48.45,0.02
1224,-9.93,48.45,0.07
1225,-9.81,48.45,0.11
1226,-9.68,48.45,0.15
1227,-9.56,48.45,0.11
1228,-9.43,48.45,0.06
1229,-9.31,48.45,0.15
1230,-9.18,48.45,0.45
1231,-9.06,48.45,0.78
1232,-8.93,48.45,0.91
1233,-8.81,48.45,0.86
1234,-8.68,48.45,0.71
1235,-8.56,48.45,0.63
1236,-8.43,48.45,0.61
1237,-8.31,48.45,0.65
1238,-8.18,48.45,0.73
1239,-8.06,48.45,0.83
1240,-7.93,48.45,0.98
1241,-7.81,48.45,1.13
1242,-7.68,48.45,1.22
1243,-7.56,48.45,1.27
1244,-7.43,48.45,1.33
1245,-7.31,48.45,1.31
1246,-7.18,48.45,1.23
1247,-7.06,48.45,1.13
1248,-6.93,48.45,1.05
1249,-6.81,48.45,0.99
1250,-6.68,48.45,0.98
1251,-6.56,48.45,1.05
1252,-6.43,48.45,1.04
1253,-6.31,48.45,0.95
1254,-6.18,48.45,0.87
1255,-6.06,48.45,0.87
1256,-5.93,48.45,0.9
1257,-5.81,48.45,0.93
1258,-5.68,48.45,0.96
1259,-5.56,48.45,1
1260,-5.43,48.45,1.08
1261,-5.31,48.45,1.22
1262,-5.18,48.45,1.67
1263,-5.06,48.45,2.34
1264,-4.93,48.45,1.94
1265,-4.81,48.45,1.55
1266,-4.68,48.45,1000000
1267,-4.56,48.45,1000000
1268,-4.43,48.45,1000000
1269,-4.31,48.45,1000000
1270,-4.18,48.45,1000000
1271,-4.06,48.45,1000000
1272,-3.93,48.45,1000000
1273,-3.81,48.45,1000000
1274,-3.68,48.45,1000000
1275,-3.56,48.45,1000000
1276,-3.43,48.45,1000000
1277,-3.31,48.45,1000000
1278,-3.18,48.45,1000000
1279,-3.06,48.45,1000000
1280,-2.93,48.45,1000000
1281,-2.81,48.45,1000000
1282,-2.68,48.45,1000000
1283,-2.56,48.45,1000000
1284,-2.43,48.45,1000000
1285,-2.31,48.45,1000000
1286,-2.18,48.45,1000000
1287,-2.06,48.45,1000000
1288,-1.93,48.45,1000000
1289,-1.81,48.45,1000000
1290,-1.68,48.45,1000000
1291,-1.56,48.45,1000000
1292,-1.43,48.45,1000000
1293,-1.31,48.45,1000000
1294,-1.18,48.45,1000000
1295,-1.06,48.45,1000000
1296,-0.93,48.45,1000000
1297,-0.81,48.45,1000000
1298,-0.68,48.45,1000000
1299,-0.56,48.45,1000000
1300,-0.43,48.45,1000000
1301,-0.31,48.45,1000000
1302,-0.18,48.45,1000000
1303,-0.06,48.45,1000000
1304,0.06,48.45,1000000
1305,0.18,48.45,1000000
1306,0.31,48.45,1000000
1307,0.43,48.45,1000000
1308,0.56,48.45,1000000
1309,0.68,48.45,1000000
1310,0.81,48.45,1000000
1311,0.93,48.45,1000000
1312,1.06,48.45,1000000
1313,1.18,48.45,1000000
1314,1.31,48.45,1000000
1315,1.43,48.45,1000000
1316,1.56,48.45,1000000
1317,1.68,48.45,1000000
1318,1.81,48.45,1000000
1319,1.93,48.45,1000000
1320,2.06,48.45,1000000
1321,2.18,48.45,1000000
1322,2.31,48.45,1000000
1323,2.43,48.45,1000000
1324,2.56,48.45,1000000
1325,2.68,48.45,1000000
1326,2.81,48.45,1000000
1327,2.93,48.45,1000000
1328,3.06,48.45,1000000
1329,3.18,48.45,1000000
1330,3.31,48.45,1000000
1331,3.43,48.45,1000000
1332,3.56,48.45,1000000
1333,3.68,48.45,1000000
1334,3.81,48.45,1000000
1335,3.93,48.45,1000000
1336,4.06,48.45,1000000
1337,4.18,48.45,1000000
1338,4.31,48.45,1000000
1339,4.43,48.45,1000000
1340,4.56,48.45,1000000
1341,4.68,48.45,1000000
1342,4.81,48.45,1000000
1343,4.93,48.45,1000000
1344,5.06,48.45,1000000
1345,5.18,48.45,1000000
1346,5.31,48.45,1000000
1347,5.43,48.45,1000000
1348,5.56,48.45,1000000
1349,5.68,48.45,1000000
1350,5.81,48.45,1000000
1351,5.93,48.45,1000000
1352,6.06,48.45,1000000
1353,6.18,48.45,1000000
1354,6.31,48.45,1000000
1355,6.43,48.45,1000000
1356,6.56,48.45,1000000
1357,6.68,48.45,1000000
1358,6.81,48.45,1000000
1359,6.93,48.45,1000000
1360,7.06,48.45,1000000
1361,7.18,48.45,1000000
1362,7.31,48.45,1000000
1363,7.43,48.45,1000000
1364,7.56,48.45,1000000
1365,7.68,48.45,1000000
1366,7.81,48.45,1000000
1367,7.93,48.45,1000000
1368,8.06,48.45,1000000
1369,8.18,48.45,1000000
1370,8.31,48.45,1000000
1371,8.43,48.45,1000000
1372,8.56,48.45,1000000
1373,8.68,48.45,1000000
1374,8.81,48.45,1000000
1375,8.93,48.45,1000000
1376,9.06,48.45,1000000
1377,9.18,48.45,1000000
1378,9.31,48.45,1000000
1379,9.43,48.45,1000000
1380,9.56,48.45,1000000
1381,9.68,48.45,1000000
1382,9.81,48.45,1000000
1383,9.93,48.45,1000000
1384,10.06,48.45,1000000
1385,10.18,48.45,1000000
1386,10.31,48.45,1000000
1387,10.43,48.45,1000000
1388,10.56,48.45,1000000
1389,10.68,48.45,1000000
1390,10.81,48.45,1000000
1391,10.93,48.45,1000000
1392,11.06,48.45,1000000
1393,11.18,48.45,1000000
1394,11.31,48.45,1000000
1395,11.43,48.45,1000000
1396,11.56,48.45,1000000
1397,11.68,48.45,1000000
1398,11.81,48.45,1000000
1399,11.93,48.45,1000000
1400,12.06,48.45,1000000
1401,12.18,48.45,1000000
1402,12.31,48.45,1000000
1403,12.43,48.45,1000000
1404,12.56,48.45,1000000
1405,12.68,48.45,1000000
1406,12.81,48.45,1000000
1407,12.93,48.45,1000000
1408,-12.06,48.54,1000000
1409,-11.93,48.54,1000000
1410,-11.81,48.54,0.49
1411,-11.68,48.54,0.26
1412,-11.56,48.54,0.05
1413,-11.43,48.54,0.01
1414,-11.31,48.54,8.75E-03
1415,-11.18,48.54,5.71E-03
1416,-11.06,48.54,4.25E-03
1417,-10.93,48.54,3.49E-03
1418,-10.81,48.54,2.38E-03
1419,-10.68,48.54,2.43E-03
1420,-10.56,48.54,3.73E-03
1421,-10.43,48.54,5.02E-03
1422,-10.31,48.54,8.62E-03
1423,-10.18,48.54,0.01
1424,-10.06,48.54,0.04
1425,-9.93,48.54,0.08
1426,-9.81,48.54,0.12
1427,-9.68,48.54,0.17
1428,-9.56,48.54,0.17
1429,-9.43,48.54,0.17
1430,-9.31,48.54,0.23
1431,-9.18,48.54,0.38
1432,-9.06,48.54,0.54
1433,-8.93,48.54,0.63
1434,-8.81,48.54,0.65
1435,-8.68,48.54,0.62
1436,-8.56,48.54,0.62
1437,-8.43,48.54,0.66
1438,-8.31,48.54,0.72
1439,-8.18,48.54,0.78
1440,-8.06,48.54,0.89
1441,-7.93,48.54,1.04
1442,-7.81,48.54,1.13
1443,-7.68,48.54,1.15
1444,-7.56,48.54,1.19
1445,-7.43,48.54,1.25
1446,-7.31,48.54,1.24
1447,-7.18,48.54,1.16
1448,-7.06,48.54,1.07
1449,-6.93,48.54,1.01
1450,-6.81,48.54,0.99
1451,-6.68,48.54,1.01
1452,-6.56,48.54,1.04
1453,-6.43,48.54,0.9
1454,-6.31,48.54,0.84
1455,-6.18,48.54,0.85
1456,-6.06,48.54,0.89
1457,-5.93,48.54,0.92
1458,-5.81,48.54,0.95
1459,-5.68,48.54,0.97
1460,-5.56,48.54,1.01
1461,-5.43,48.54,1.08
1462,-5.31,48.54,1.21
1463,-5.18,48.54,1.54
1464,-5.06,48.54,1.72
1465,-4.93,48.54,1.57
1466,-4.81,48.54,2.01
1467,-4.68,48.54,1000000
1468,-4.56,48.54,1000000
1469,-4.43,48.54,1000000
1470,-4.31,48.54,1000000
1471,-4.18,48.54,1000000
1472,-4.06,48.54,1000000
1473,-3.93,48.54,1000000
1474,-3.81,48.54,1000000
1475,-3.68,48.54,1000000
1476,-3.56,48.54,1000000
1477,-3.43,48.54,1000000
1478,-3.31,48.54,1000000
1479,-3.18,48.54,1000000
1480,-3.06,48.54,1000000
1481,-2.93,48.54,1000000
1482,-2.81,48.54,1000000
1483,-2.68,48.54,0.52
1484,-2.56,48.54,1000000
1485,-2.43,48.54,1000000
1486,-2.31,48.54,1000000
1487,-2.18,48.54,1000000
1488,-2.06,48.54,1000000
1489,-1.93,48.54,1000000
1490,-1.81,48.54,1000000
1491,-1.68,48.54,1000000
1492,-1.56,48.54,1000000
1493,-1.43,48.54,1000000
1494,-1.31,48.54,1000000
1495,-1.18,48.54,1000000
1496,-1.06,48.54,1000000
1497,-0.93,48.54,1000000
1498,-0.81,48.54,1000000
1499,-0.68,48.54,1000000
1500,-0.56,48.54,1000000
1501,-0.43,48.54,1000000
1502,-0.31,48.54,1000000
1503,-0.18,48.54,1000000
1504,-0.06,48.54,1000000
1505,0.06,48.54,1000000
1506,0.18,48.54,1000000
1507,0.31,48.54,1000000
1508,0.43,48.54,1000000
1509,0.56,48.54,1000000
1510,0.68,48.54,1000000
1511,0.81,48.54,1000000
1512,0.93,48.54,1000000
1513,1.06,48.54,1000000
1514,1.18,48.54,1000000
1515,1.31,48.54,1000000
1516,1.43,48.54,1000000
1517,1.56,48.54,1000000
1518,1.68,48.54,1000000
1519,1.81,48.54,1000000
1520,1.93,48.54,1000000
1521,2.06,48.54,1000000
1522,2.18,48.54,1000000
1523,2.31,48.54,1000000
1524,2.43,48.54,1000000
1525,2.56,48.54,1000000
1526,2.68,48.54,1000000
1527,2.81,48.54,1000000
1528,2.93,48.54,1000000
1529,3.06,48.54,1000000
1530,3.18,48.54,1000000
1531,3.31,48.54,1000000
1532,3.43,48.54,1000000
1533,3.56,48.54,1000000
1534,3.68,48.54,1000000
1535,3.81,48.54,1000000
1536,3.93,48.54,1000000
1537,4.06,48.54,1000000
1538,4.18,48.54,1000000
1539,4.31,48.54,1000000
1540,4.43,48.54,1000000
1541,4.56,48.54,1000000
1542,4.68,48.54,1000000
1543,4.81,48.54,1000000
1544,4.93,48.54,1000000
1545,5.06,48.54,1000000
1546,5.18,48.54,1000000
1547,5.31,48.54,1000000
1548,5.43,48.54,1000000
1549,5.56,48.54,1000000
1550,5.68,48.54,1000000
1551,5.81,48.54,1000000
1552,5.93,48.54,1000000
1553,6.06,48.54,1000000
1554,6.18,48.54,1000000
1555,6.31,48.54,1000000
1556,6.43,48.54,1000000
1557,6.56,48.54,1000000
1558,6.68,48.54,1000000
1559,6.81,48.54,1000000
1560,6.93,48.54,1000000
1561,7.06,48.54,1000000
1562,7.18,48.54,1000000
1563,7.31,48.54,1000000
1564,7.43,48.54,1000000
1565,7.56,48.54,1000000
1566,7.68,48.54,1000000
1567,7.81,48.54,1000000
1568,7.93,48.54,1000000
1569,8.06,48.54,1000000
1570,8.18,48.54,1000000
1571,8.31,48.54,1000000
1572,8.43,48.54,1000000
1573,8.56,48.54,1000000
1574,8.68,48.54,1000000
1575,8.81,48.54,1000000
1576,8.93,48.54,1000000
1577,9.06,48.54,1000000
1578,9.18,48.54,1000000
1579,9.31,48.54,1000000
1580,9.43,48.54,1000000
1581,9.56,48.54,1000000
1582,9.68,48.54,1000000
1583,9.81,48.54,1000000
1584,9.93,48.54,1000000
1585,10.06,48.54,1000000
1586,10.18,48.54,1000000
1587,10.31,48.54,1000000
1588,10.43,48.54,1000000
1589,10.56,48.54,1000000
1590,10.68,48.54,1000000
1591,10.81,48.54,1000000
1592,10.93,48.54,1000000
1593,11.06,48.54,1000000
1594,11.18,48.54,1000000
1595,11.31,48.54,1000000
1596,11.43,48.54,1000000
1597,11.56,48.54,1000000
1598,11.68,48.54,1000000
1599,11.81,48.54,1000000
1600,11.93,48.54,1000000
1601,12.06,48.54,1000000
1602,12.18,48.54,1000000
1603,12.31,48.54,1000000
1604,12.43,48.54,1000000
1605,12.56,48.54,1000000
1606,12.68,48.54,1000000
1607,12.81,48.54,1000000
1608,12.93,48.54,1000000
1609,-12.06,48.62,1000000
1610,-11.93,48.62,1000000
1611,-11.81,48.62,0.35
1612,-11.68,48.62,0.17
1613,-11.56,48.62,0.03
1614,-11.43,48.62,9.65E-03
1615,-11.31,48.62,5.15E-03
1616,-11.18,48.62,2.73E-03
1617,-11.06,48.62,3.42E-03
1618,-10.93,48.62,4.16E-03
1619,-10.81,48.62,4.10E-03
1620,-10.68,48.62,3.86E-03
1621,-10.56,48.62,5.49E-03
1622,-10.43,48.62,8.61E-03
1623,-10.31,48.62,0.01
1624,-10.18,48.62,0.03
1625,-10.06,48.62,0.04
1626,-9.93,48.62,0.05
1627,-9.81,48.62,0.1
1628,-9.68,48.62,0.19
1629,-9.56,48.62,0.23
1630,-9.43,48.62,0.25
1631,-9.31,48.62,0.28
1632,-9.18,48.62,0.36
1633,-9.06,48.62,0.45
1634,-8.93,48.62,0.52
1635,-8.81,48.62,0.57
1636,-8.68,48.62,0.62
1637,-8.56,48.62,0.7
1638,-8.43,48.62,0.81
1639,-8.31,48.62,0.83
1640,-8.18,48.62,0.84
1641,-8.06,48.62,0.91
1642,-7.93,48.62,0.96
1643,-7.81,48.62,1
1644,-7.68,48.62,1.05
1645,-7.56,48.62,1.09
1646,-7.43,48.62,1.12
1647,-7.31,48.62,1.13
1648,-7.18,48.62,1.09
1649,-7.06,48.62,1.05
1650,-6.93,48.62,1.01
1651,-6.81,48.62,0.98
1652,-6.68,48.62,0.96
1653,-6.56,48.62,0.74
1654,-6.43,48.62,0.64
1655,-6.31,48.62,0.77
1656,-6.18,48.62,0.83
1657,-6.06,48.62,0.87
1658,-5.93,48.62,0.9
1659,-5.81,48.62,0.93
1660,-5.68,48.62,0.95
1661,-5.56,48.62,0.97
1662,-5.43,48.62,1.03
1663,-5.31,48.62,1.14
1664,-5.18,48.62,1.33
1665,-5.06,48.62,1.56
1666,-4.93,48.62,1.83
1667,-4.81,48.62,2.43
1668,-4.68,48.62,1.8
1669,-4.56,48.62,1.61
1670,-4.43,48.62,1000000
1671,-4.31,48.62,1000000
1672,-4.18,48.62,1000000
1673,-4.06,48.62,1000000
1674,-3.93,48.62,1000000
1675,-3.81,48.62,1000000
1676,-3.68,48.62,1000000
1677,-3.56,48.62,1000000
1678,-3.43,48.62,1000000
1679,-3.31,48.62,1000000
1680,-3.18,48.62,1000000
1681,-3.06,48.62,1000000
1682,-2.93,48.62,1000000
1683,-2.81,48.62,0.92
1684,-2.68,48.62,0.61
1685,-2.56,48.62,0.12
1686,-2.43,48.62,1000000
1687,-2.31,48.62,1000000
1688,-2.18,48.62,0.8
1689,-2.06,48.62,0.41
1690,-1.93,48.62,1000000
1691,-1.81,48.62,2.56
1692,-1.68,48.62,2.17
1693,-1.56,48.62,1.82
1694,-1.43,48.62,1000000
1695,-1.31,48.62,1000000
1696,-1.18,48.62,1000000
1697,-1.06,48.62,1000000
1698,-0.93,48.62,1000000
1699,-0.81,48.62,1000000
1700,-0.68,48.62,1000000
1701,-0.56,48.62,1000000
1702,-0.43,48.62,1000000
1703,-0.31,48.62,1000000
1704,-0.18,48.62,1000000
1705,-0.06,48.62,1000000
1706,0.06,48.62,1000000
1707,0.18,48.62,1000000
1708,0.31,48.62,1000000
1709,0.43,48.62,1000000
1710,0.56,48.62,1000000
1711,0.68,48.62,1000000
1712,0.81,48.62,1000000
1713,0.93,48.62,1000000
1714,1.06,48.62,1000000
1715,1.18,48.62,1000000
1716,1.31,48.62,1000000
1717,1.43,48.62,1000000
1718,1.56,48.62,1000000
1719,1.68,48.62,1000000
1720,1.81,48.62,1000000
1721,1.93,48.62,1000000
1722,2.06,48.62,1000000
1723,2.18,48.62,1000000
1724,2.31,48.62,1000000
1725,2.43,48.62,1000000
1726,2.56,48.62,1000000
1727,2.68,48.62,1000000
1728,2.81,48.62,1000000
1729,2.93,48.62,1000000
1730,3.06,48.62,1000000
1731,3.18,48.62,1000000
1732,3.31,48.62,1000000
1733,3.43,48.62,1000000
1734,3.56,48.62,1000000
1735,3.68,48.62,1000000
1736,3.81,48.62,1000000
1737,3.93,48.62,1000000
1738,4.06,48.62,1000000
1739,4.18,48.62,1000000
1740,4.31,48.62,1000000
1741,4.43,48.62,1000000
1742,4.56,48.62,1000000
1743,4.68,48.62,1000000
1744,4.81,48.62,1000000
1745,4.93,48.62,1000000
1746,5.06,48.62,1000000
1747,5.18,48.62,1000000
1748,5.31,48.62,1000000
1749,5.43,48.62,1000000
1750,5.56,48.62,1000000
1751,5.68,48.62,1000000
1752,5.81,48.62,1000000
1753,5.93,48.62,1000000
1754,6.06,48.62,1000000
1755,6.18,48.62,1000000
1756,6.31,48.62,1000000
1757,6.43,48.62,1000000
1758,6.56,48.62,1000000
1759,6.68,48.62,1000000
1760,6.81,48.62,1000000
1761,6.93,48.62,1000000
1762,7.06,48.62,1000000
1763,7.18,48.62,1000000
1764,7.31,48.62,1000000
1765,7.43,48.62,1000000
1766,7.56,48.62,1000000
1767,7.68,48.62,1000000
1768,7.81,48.62,1000000
1769,7.93,48.62,1000000
1770,8.06,48.62,1000000
1771,8.18,48.62,1000000
1772,8.31,48.62,1000000
1773,8.43,48.62,1000000
1774,8.56,48.62,1000000
1775,8.68,48.62,1000000
1776,8.81,48.62,1000000
1777,8.93,48.62,1000000
1778,9.06,48.62,1000000
1779,9.18,48.62,1000000
1780,9.31,48.62,1000000
1781,9.43,48.62,1000000
1782,9.56,48.62,1000000
1783,9.68,48.62,1000000
1784,9.81,48.62,1000000
1785,9.93,48.62,1000000
1786,10.06,48.62,1000000
1787,10.18,48.62,1000000
1788,10.31,48.62,1000000
1789,10.43,48.62,1000000
1790,10.56,48.62,1000000
1791,10.68,48.62,1000000
1792,10.81,48.62,1000000
1793,10.93,48.62,1000000
1794,11.06,48.62,1000000
1795,11.18,48.62,1000000
1796,11.31,48.62,1000000
1797,11.43,48.62,1000000
1798,11.56,48.62,1000000
1799,11.68,48.62,1000000
1800,11.81,48.62,1000000
1801,11.93,48.62,1000000
1802,12.06,48.62,1000000
1803,12.18,48.62,1000000
1804,12.31,48.62,1000000
1805,12.43,48.62,1000000
1806,12.56,48.62,1000000
1807,12.68,48.62,1000000
1808,12.81,48.62,1000000
1809,12.93,48.62,1000000
1810,-12.06,48.7,1000000
1811,-11.93,48.7,1000000
1812,-11.81,48.7,0.23
1813,-11.68,48.7,0.11
1814,-11.56,48.7,0.02
1815,-11.43,48.7,0.01
1816,-11.31,48.7,6.38E-03
1817,-11.18,48.7,5.00E-03
1818,-11.06,48.7,4.87E-03
1819,-10.93,48.7,5.20E-03
1820,-10.81,48.7,6.14E-03
1821,-10.68,48.7,7.52E-03
1822,-10.56,48.7,0.01
1823,-10.43,48.7,0.02
1824,-10.31,48.7,0.04
1825,-10.18,48.7,0.06
1826,-10.06,48.7,0.06
1827,-9.93,48.7,0.09
1828,-9.81,48.7,0.18
1829,-9.68,48.7,0.25
1830,-9.56,48.7,0.28
1831,-9.43,48.7,0.29
1832,-9.31,48.7,0.32
1833,-9.18,48.7,0.38
1834,-9.06,48.7,0.45
1835,-8.93,48.7,0.53
1836,-8.81,48.7,0.58
1837,-8.68,48.7,0.64
1838,-8.56,48.7,0.74
1839,-8.43,48.7,0.8
1840,-8.31,48.7,0.8
1841,-8.18,48.7,0.83
1842,-8.06,48.7,0.88
1843,-7.93,48.7,0.89
1844,-7.81,48.7,0.92
1845,-7.68,48.7,0.98
1846,-7.56,48.7,0.99
1847,-7.43,48.7,1.02
1848,-7.31,48.7,1.06
1849,-7.18,48.7,1.07
1850,-7.06,48.7,1.05
1851,-6.93,48.7,0.98
1852,-6.81,48.7,0.92
1853,-6.68,48.7,0.68
1854,-6.56,48.7,0.47
1855,-6.43,48.7,0.62
1856,-6.31,48.7,0.79
1857,-6.18,48.7,0.81
